id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source,is_add_to_cart,is_order_placed
38654,2020-11-15T18:25:00.000+05:30,android,E07348,D5260,G9585,linkedin,true,
41950,2020-11-15T19:31:00.000+05:30,android,J89559,D6214,B8736,linkedin,,true
6841,2020-11-15T04:10:00.000+05:30,android,I76462,D6357,E2637,google,,
7526,2020-11-15T05:22:00.000+05:30,android,J51487,D6447,J6773,facebook,true,
17314,2020-11-15T10:11:00.000+05:30,android,I86598,D6571,B3260,youtube,,
30687,2020-11-15T15:30:00.000+05:30,android,J64149,D7478,B03111,google,,true
31245,2020-11-15T15:41:00.000+05:30,android,B0712,D7541,I541,google,,true
46880,2020-11-15T20:53:00.000+05:30,android,H91740,D8187,F2780,google,true,true
11681,2020-11-15T08:15:00.000+05:30,android,E86896,D8187,G1679,linkedin,,true
19378,2020-11-15T10:51:00.000+05:30,android,G93355,D9073,D1143,google,,true
33237,2020-11-15T16:25:00.000+05:30,android,H88517,D9178,B18262,google,,true
11320,2020-11-15T08:05:00.000+05:30,android,F4763,D9324,B12256,google,,true
38437,2020-11-15T18:21:00.000+05:30,android,B66172,D9623,B10374,facebook,true,true
11360,2020-11-15T08:06:00.000+05:30,android,B17885,D9737,G5439,facebook,,
28243,2020-11-15T14:33:00.000+05:30,android,G63798,D9943,I1639,facebook,true,true
1007,2020-11-15T00:15:00.000+05:30,android,J83826,E0003,J714,linkedin,,true
44796,2020-11-15T20:20:00.000+05:30,android,E40872,E0973,B23637,youtube,true,
2541,2020-11-15T00:39:00.000+05:30,android,C37942,E1048,F7638,google,true,
21532,2020-11-15T11:39:00.000+05:30,android,C94514,E1603,H5754,facebook,,
24257,2020-11-15T12:47:00.000+05:30,android,J92341,E1769,F1651,pinterest,true,true
10173,2020-11-15T07:31:00.000+05:30,android,B008218,E2132,F1757,google,true,true
5075,2020-11-15T01:53:00.000+05:30,android,H4186,E3429,B1067,google,,
46504,2020-11-15T20:49:00.000+05:30,android,B075586,E4147,B1986,youtube,true,
16539,2020-11-15T09:58:00.000+05:30,android,F42381,E44,C5865,youtube,,
48900,2020-11-15T21:21:00.000+05:30,android,D49666,E5365,I249,youtube,,
49378,2020-11-15T21:28:00.000+05:30,android,B95216,E5640,B06469,linkedin,,true
47054,2020-11-15T20:56:00.000+05:30,android,B79235,E7418,I1394,facebook,,
16428,2020-11-15T09:56:00.000+05:30,android,E40960,E7874,B00248,linkedin,,true
19624,2020-11-15T10:57:00.000+05:30,android,C11541,E8493,D4765,facebook,true,
11643,2020-11-15T08:14:00.000+05:30,android,C90246,E8496,B26580,google,,true
9056,2020-11-15T06:55:00.000+05:30,android,H5837,E8754,J0997,linkedin,,true
14363,2020-11-15T09:15:00.000+05:30,android,J35367,F0371,I9373,facebook,true,
7848,2020-11-15T05:53:00.000+05:30,android,I53081,F071,E2603,facebook,true,
9401,2020-11-15T07:08:00.000+05:30,android,C69075,F0718,B19508,linkedin,,
24070,2020-11-15T12:41:00.000+05:30,android,D61766,F1112,B3186,google,,
1561,2020-11-15T00:24:00.000+05:30,android,D32989,F1434,B1203,linkedin,,
2993,2020-11-15T00:49:00.000+05:30,android,E38961,F1546,G9997,google,,
17408,2020-11-15T10:12:00.000+05:30,android,F56918,F1570,D2957,youtube,true,true
15433,2020-11-15T09:36:00.000+05:30,android,J19945,F1934,E2664,facebook,true,true
581,2020-11-15T00:08:00.000+05:30,android,B015113,F2273,F1839,linkedin,true,true
47226,2020-11-15T20:58:00.000+05:30,android,I62657,F2377,B13763,google,true,
38706,2020-11-15T18:27:00.000+05:30,android,E39411,F3680,B13763,youtube,true,
38290,2020-11-15T18:18:00.000+05:30,android,J61278,F4162,D0425,youtube,true,true
11095,2020-11-15T07:59:00.000+05:30,android,J16948,F4923,D4006,youtube,true,true
34575,2020-11-15T16:57:00.000+05:30,android,H60112,F4923,D5038,youtube,true,true
36413,2020-11-15T17:40:00.000+05:30,android,B51970,F6692,C839,youtube,,
12933,2020-11-15T08:46:00.000+05:30,android,G80995,F797,B04748,facebook,true,
39784,2020-11-15T18:50:00.000+05:30,android,F03597,F8028,B18830,facebook,true,true
30764,2020-11-15T15:32:00.000+05:30,android,D6661,F8291,B7230,google,,
23271,2020-11-15T12:19:00.000+05:30,android,B62679,F9025,H4787,youtube,,
43331,2020-11-15T19:52:00.000+05:30,android,E86347,F9132,G4220,youtube,true,true
13651,2020-11-15T09:02:00.000+05:30,android,B70675,G0053,B25739,google,,
31996,2020-11-15T15:56:00.000+05:30,android,E53955,G0573,I1394,youtube,true,true
32014,2020-11-15T15:56:00.000+05:30,android,F35488,G0582,H5582,linkedin,true,true
13481,2020-11-15T08:58:00.000+05:30,android,C21422,G1204,G951,google,true,
49730,2020-11-15T21:35:00.000+05:30,android,C85994,G1586,C1137,linkedin,true,true
4980,2020-11-15T01:48:00.000+05:30,android,B088009,G2084,J9897,linkedin,true,true
42024,2020-11-15T19:32:00.000+05:30,android,J12737,G2762,B0313,facebook,,true
12495,2020-11-15T08:36:00.000+05:30,android,E7706,G3033,B6703,linkedin,,true
17268,2020-11-15T10:10:00.000+05:30,android,B50679,G3743,H9552,google,,
26300,2020-11-15T13:43:00.000+05:30,android,D19994,G4163,B00524,linkedin,,true
13386,2020-11-15T08:56:00.000+05:30,android,H85420,G4377,J1106,google,true,true
32092,2020-11-15T15:58:00.000+05:30,android,B048794,G4389,B22386,youtube,true,
30604,2020-11-15T15:29:00.000+05:30,android,C11802,G4650,F6667,facebook,,
18326,2020-11-15T10:28:00.000+05:30,android,J73054,G5304,B06200,google,,true
49211,2020-11-15T21:26:00.000+05:30,android,I80404,G5322,B23396,youtube,true,true
5169,2020-11-15T01:56:00.000+05:30,android,C37436,G620,B22236,facebook,true,true
43082,2020-11-15T19:47:00.000+05:30,android,I36816,G8563,B11376,google,,
1488,2020-11-15T00:22:00.000+05:30,android,F67663,G8874,G8373,google,,true
48412,2020-11-15T21:14:00.000+05:30,android,G58674,G9075,J2847,youtube,true,true
9461,2020-11-15T07:10:00.000+05:30,android,E86565,H017,B23674,google,,
7967,2020-11-15T06:04:00.000+05:30,android,E36153,H0590,D7382,google,true,
33090,2020-11-15T16:21:00.000+05:30,android,G31428,H0771,D1534,youtube,,true
17219,2020-11-15T10:09:00.000+05:30,android,B98004,H1971,G4835,facebook,true,
3716,2020-11-15T01:07:00.000+05:30,android,B9329,H255,I0330,youtube,,true
39379,2020-11-15T18:41:00.000+05:30,android,F79212,H307,B21465,youtube,,true
22659,2020-11-15T12:03:00.000+05:30,android,J39380,H3578,B4546,facebook,,
40122,2020-11-15T18:57:00.000+05:30,android,J96980,H3940,H1406,pinterest,true,
1047,2020-11-15T00:16:00.000+05:30,android,G03585,H4016,D0868,facebook,true,
10307,2020-11-15T07:36:00.000+05:30,android,J63034,H4395,B10004,google,true,
39483,2020-11-15T18:43:00.000+05:30,android,F58744,H4424,G0603,youtube,,
28852,2020-11-15T14:49:00.000+05:30,android,D86542,H4679,H0965,google,true,
11096,2020-11-15T07:59:00.000+05:30,android,D54989,H4741,I5459,linkedin,,
36940,2020-11-15T17:54:00.000+05:30,android,I33466,H5227,B10422,google,,
34245,2020-11-15T16:48:00.000+05:30,android,J18688,H5300,E2302,google,,
37346,2020-11-15T18:02:00.000+05:30,android,F55752,H6178,B32853,linkedin,true,
12065,2020-11-15T08:26:00.000+05:30,android,D25379,H6704,D980,facebook,true,
36014,2020-11-15T17:31:00.000+05:30,android,E32862,H7252,H1406,youtube,,true
7973,2020-11-15T06:05:00.000+05:30,android,G41749,H8317,B10562,facebook,,true
30516,2020-11-15T15:27:00.000+05:30,android,C07434,H8815,B18262,linkedin,true,
14245,2020-11-15T09:13:00.000+05:30,android,B12840,H9214,I0771,youtube,,
33559,2020-11-15T16:32:00.000+05:30,android,B25993,H9268,E3159,youtube,true,true
24228,2020-11-15T12:47:00.000+05:30,android,F04156,I0094,B03012,linkedin,true,
35995,2020-11-15T17:30:00.000+05:30,android,I80969,I0163,D106,google,,
38440,2020-11-15T18:21:00.000+05:30,android,F93654,I0642,B29764,facebook,,true
48867,2020-11-15T21:20:00.000+05:30,android,H38538,I0676,C2997,google,,
35853,2020-11-15T17:27:00.000+05:30,android,B19433,I1531,D2155,youtube,true,true
27993,2020-11-15T14:27:00.000+05:30,android,C61221,I2443,E6627,google,true,true
31047,2020-11-15T15:38:00.000+05:30,android,E93105,I4368,J3014,linkedin,true,true
57,2020-11-15T00:00:00.000+05:30,android,E6152,I5466,C6288,google,true,true
18254,2020-11-15T10:27:00.000+05:30,android,E66225,I763,C9726,facebook,,
49251,2020-11-15T21:26:00.000+05:30,android,D99554,I7648,G7342,google,,
44025,2020-11-15T20:05:00.000+05:30,android,F12958,I7663,J9531,linkedin,true,
46336,2020-11-15T20:46:00.000+05:30,android,B89864,I8546,D4037,google,,true
10857,2020-11-15T07:54:00.000+05:30,android,D86044,I8581,B00340,facebook,,true
37542,2020-11-15T18:05:00.000+05:30,android,C84191,I9267,E0691,youtube,,
31634,2020-11-15T15:48:00.000+05:30,android,E52570,J0042,J2939,google,,
14075,2020-11-15T09:10:00.000+05:30,android,F62565,J0359,C4256,youtube,,
2433,2020-11-15T00:37:00.000+05:30,android,J0693,J0774,C8034,facebook,,true
25447,2020-11-15T13:21:00.000+05:30,android,G32278,J1361,H8467,youtube,,true
41129,2020-11-15T19:17:00.000+05:30,android,B75860,J2251,B06866,linkedin,,true
21978,2020-11-15T11:48:00.000+05:30,android,D80874,B0614,H2574,google,true,
28911,2020-11-15T14:50:00.000+05:30,android,E50867,B1126,I3521,facebook,,
31766,2020-11-15T15:51:00.000+05:30,android,E98836,B1363,B6627,linkedin,,true
43908,2020-11-15T20:02:00.000+05:30,android,C01682,B2817,D674,youtube,true,
25315,2020-11-15T13:17:00.000+05:30,android,E23,B2845,B19516,youtube,true,
39172,2020-11-15T18:37:00.000+05:30,android,J03822,B3931,E7530,facebook,,
27418,2020-11-15T14:11:00.000+05:30,android,D46669,B4645,J7023,google,true,true
18732,2020-11-15T10:36:00.000+05:30,android,C45874,B5288,B3556,google,,true
12868,2020-11-15T08:45:00.000+05:30,android,F95237,B53,B08691,facebook,true,
25462,2020-11-15T13:22:00.000+05:30,android,B06595,B5964,B3581,youtube,,true
5756,2020-11-15T02:30:00.000+05:30,android,D06411,B600,B2333,google,true,
1029,2020-11-15T00:15:00.000+05:30,android,B41132,B6010,C7231,google,true,
8650,2020-11-15T06:38:00.000+05:30,android,F22714,B6770,I860,linkedin,,true
3706,2020-11-15T01:07:00.000+05:30,android,H8118,B6958,B20944,youtube,,
34041,2020-11-15T16:43:00.000+05:30,android,B8795,B7212,I3993,google,true,
49984,2020-11-15T21:39:00.000+05:30,android,H34956,B8140,F7992,facebook,,
858,2020-11-15T00:12:00.000+05:30,android,J3401,C0130,B14386,facebook,true,true
41727,2020-11-15T19:27:00.000+05:30,android,I48036,C0342,E305,google,,true
22297,2020-11-15T11:55:00.000+05:30,android,J47878,C2250,H9527,youtube,true,true
28332,2020-11-15T14:36:00.000+05:30,android,E09581,C2379,C0813,google,true,
20363,2020-11-15T11:12:00.000+05:30,android,I20991,C239,B10662,facebook,true,true
16815,2020-11-15T10:03:00.000+05:30,android,D91993,C3337,E1188,google,true,
49933,2020-11-15T21:38:00.000+05:30,android,B93471,C4098,B381,youtube,true,true
899,2020-11-15T00:13:00.000+05:30,android,F20039,C463,E8620,google,,true
23060,2020-11-15T12:13:00.000+05:30,android,J99924,C5077,B19030,facebook,,
10162,2020-11-15T07:31:00.000+05:30,android,B049468,C643,G8968,google,,true
31982,2020-11-15T15:56:00.000+05:30,android,E6665,C7563,B16970,linkedin,true,true
4979,2020-11-15T01:48:00.000+05:30,android,B019464,C7591,G314,linkedin,true,
3612,2020-11-15T01:04:00.000+05:30,android,D99994,C8605,B32634,linkedin,true,
6849,2020-11-15T04:10:00.000+05:30,android,I10617,C9388,B3550,google,,
13537,2020-11-15T09:00:00.000+05:30,android,I45599,C9785,E4570,youtube,true,
11852,2020-11-15T08:20:00.000+05:30,android,D17222,C9898,B08691,facebook,true,
5091,2020-11-15T01:53:00.000+05:30,android,B15931,D0626,H6614,google,true,
45371,2020-11-15T20:31:00.000+05:30,android,I05809,D0961,C8621,linkedin,,
4939,2020-11-15T01:47:00.000+05:30,android,G05250,D1148,B15417,facebook,true,
6337,2020-11-15T03:15:00.000+05:30,android,D96988,D1488,E25,linkedin,true,true
16672,2020-11-15T10:00:00.000+05:30,android,F56942,D2581,E2540,youtube,true,
41342,2020-11-15T19:21:00.000+05:30,android,E0704,D2599,H1406,google,true,
20366,2020-11-15T11:12:00.000+05:30,android,G43828,D2934,B0379,google,,true
30350,2020-11-15T15:23:00.000+05:30,android,J07285,D320,B03783,google,true,true
14506,2020-11-15T09:18:00.000+05:30,android,B71642,D3476,B03394,youtube,true,
24022,2020-11-15T12:40:00.000+05:30,android,E41013,D4051,B21858,youtube,true,
36530,2020-11-15T17:44:00.000+05:30,android,F44668,D5167,F3250,youtube,true,
49260,2020-11-15T21:26:00.000+05:30,android,J79692,D5908,J7618,facebook,,true
11622,2020-11-15T08:13:00.000+05:30,android,B042043,D6066,B21570,linkedin,,true
30816,2020-11-15T15:33:00.000+05:30,android,D25726,D6071,I107,google,,
12747,2020-11-15T08:42:00.000+05:30,android,F37849,D6192,B10399,facebook,true,
45752,2020-11-15T20:37:00.000+05:30,android,I48904,D6214,B1104,youtube,,
44543,2020-11-15T20:15:00.000+05:30,android,F9191,D6741,E8605,linkedin,true,true
45437,2020-11-15T20:32:00.000+05:30,android,H66490,D6991,B0576,google,true,true
13418,2020-11-15T08:57:00.000+05:30,android,E66188,D8130,C8964,linkedin,true,true
1892,2020-11-15T00:28:00.000+05:30,android,B32549,D8187,E6199,linkedin,true,true
17164,2020-11-15T10:08:00.000+05:30,android,E4166,D8400,I0511,google,true,true
30360,2020-11-15T15:23:00.000+05:30,android,J42610,D9323,B2439,linkedin,,
27970,2020-11-15T14:26:00.000+05:30,android,G63798,D9943,B0692,google,true,true
9736,2020-11-15T07:18:00.000+05:30,android,G21869,E1481,B4748,google,true,
20350,2020-11-15T11:12:00.000+05:30,android,I0955,E1712,I9373,facebook,true,
44583,2020-11-15T20:16:00.000+05:30,android,J73158,E4355,B8736,youtube,,true
38339,2020-11-15T18:19:00.000+05:30,android,E8502,E4471,C9726,facebook,,
22586,2020-11-15T12:01:00.000+05:30,android,G04603,E4995,J2093,youtube,true,
34815,2020-11-15T17:02:00.000+05:30,android,J77834,E5359,J5216,google,,
26847,2020-11-15T13:57:00.000+05:30,android,B54622,E5913,E6627,youtube,,true
42810,2020-11-15T19:43:00.000+05:30,android,J11829,E6440,B04035,google,true,
31316,2020-11-15T15:43:00.000+05:30,android,G70701,E7158,H2955,google,,
48896,2020-11-15T21:21:00.000+05:30,android,H41526,E7280,B09011,google,true,
29937,2020-11-15T15:13:00.000+05:30,android,G1893,E8410,H0741,youtube,true,true
23207,2020-11-15T12:17:00.000+05:30,android,F68813,E8588,H5754,youtube,true,true
49041,2020-11-15T21:23:00.000+05:30,android,F77622,E8751,B01298,linkedin,,true
47820,2020-11-15T21:06:00.000+05:30,android,J07690,E8854,B16664,facebook,,
14015,2020-11-15T09:09:00.000+05:30,android,G4320,E9183,B06131,linkedin,true,true
41899,2020-11-15T19:30:00.000+05:30,android,G76289,F0535,B30312,facebook,true,
41339,2020-11-15T19:21:00.000+05:30,android,G01456,F0610,C0260,youtube,,
7804,2020-11-15T05:49:00.000+05:30,android,I53081,F071,B18262,facebook,,true
38347,2020-11-15T18:19:00.000+05:30,android,D25895,F0856,B992,youtube,,
45192,2020-11-15T20:27:00.000+05:30,android,I69907,F1249,I860,google,true,true
14271,2020-11-15T09:14:00.000+05:30,android,F46757,F1330,E6627,youtube,true,
10431,2020-11-15T07:40:00.000+05:30,android,B90545,F1467,J936,facebook,,
40357,2020-11-15T19:02:00.000+05:30,android,B035585,F1570,B26248,google,,true
43968,2020-11-15T20:03:00.000+05:30,android,E77961,F177,B9660,facebook,true,true
32844,2020-11-15T16:14:00.000+05:30,android,B27434,F2121,I860,facebook,,
13877,2020-11-15T09:07:00.000+05:30,android,H29108,F2292,D0152,facebook,,true
42622,2020-11-15T19:40:00.000+05:30,android,F81272,F2957,E2009,linkedin,true,
32873,2020-11-15T16:15:00.000+05:30,android,E30892,F3164,H0965,google,,true
33792,2020-11-15T16:37:00.000+05:30,android,D5142,F3293,I2086,youtube,,
13557,2020-11-15T09:00:00.000+05:30,android,B027982,F35,B25684,youtube,,true
34762,2020-11-15T17:01:00.000+05:30,android,E41604,F3568,B30934,google,,true
25061,2020-11-15T13:10:00.000+05:30,android,J71364,F3640,G9646,linkedin,true,
36750,2020-11-15T17:49:00.000+05:30,android,C42601,F3709,B18049,google,,true
23429,2020-11-15T12:23:00.000+05:30,android,D48201,F3735,B5047,linkedin,true,true
44524,2020-11-15T20:14:00.000+05:30,android,J16353,F4155,G4567,google,true,true
12409,2020-11-15T08:34:00.000+05:30,android,I39732,F4199,D2783,youtube,true,
25892,2020-11-15T13:33:00.000+05:30,android,H61755,F5227,B04037,youtube,true,
30805,2020-11-15T15:33:00.000+05:30,android,C33094,F5379,C6361,youtube,true,true
7570,2020-11-15T05:26:00.000+05:30,android,D85301,F5979,G0603,linkedin,true,true
9425,2020-11-15T07:09:00.000+05:30,android,C98047,F6130,B09361,youtube,true,
10661,2020-11-15T07:48:00.000+05:30,android,G82049,F6482,H3751,linkedin,true,
23266,2020-11-15T12:19:00.000+05:30,android,J53638,F6715,B13763,youtube,true,
21356,2020-11-15T11:35:00.000+05:30,android,I51185,F6720,B10337,youtube,,
1336,2020-11-15T00:20:00.000+05:30,android,I32993,F6810,E3629,youtube,true,true
41521,2020-11-15T19:23:00.000+05:30,android,H94591,F6818,B13763,google,,true
48386,2020-11-15T21:13:00.000+05:30,android,F38527,F7471,G8010,facebook,true,true
36770,2020-11-15T17:50:00.000+05:30,android,F21775,F7948,B17851,youtube,true,
1152,2020-11-15T00:17:00.000+05:30,android,E92594,F7971,C0399,google,true,
34892,2020-11-15T17:04:00.000+05:30,android,B12707,F8777,B12089,linkedin,true,
36277,2020-11-15T17:37:00.000+05:30,android,B46376,F8798,H1406,facebook,true,true
36092,2020-11-15T17:33:00.000+05:30,android,B46376,F8798,H2955,facebook,,
800,2020-11-15T00:11:00.000+05:30,android,I50832,F9079,H0761,linkedin,,true
31615,2020-11-15T15:48:00.000+05:30,android,G55697,F9298,H6720,linkedin,,
2997,2020-11-15T00:49:00.000+05:30,android,I13848,F9722,H3025,facebook,,true
3291,2020-11-15T00:57:00.000+05:30,android,F35822,F9792,I6336,google,,
30813,2020-11-15T15:33:00.000+05:30,android,B021420,F9942,H1406,youtube,,
43677,2020-11-15T19:58:00.000+05:30,android,C51703,G0341,B7268,youtube,true,true
45519,2020-11-15T20:33:00.000+05:30,android,E36633,G0998,B28068,youtube,,
42353,2020-11-15T19:37:00.000+05:30,android,J12737,G2762,D9361,google,true,true
14848,2020-11-15T09:24:00.000+05:30,android,D01383,G3829,I1451,facebook,,true
1458,2020-11-15T00:22:00.000+05:30,android,B0100,G529,C9726,facebook,true,
11955,2020-11-15T08:23:00.000+05:30,android,C30841,G5711,D0048,youtube,,true
34726,2020-11-15T17:00:00.000+05:30,android,H62520,G6022,E227,facebook,true,
24350,2020-11-15T12:50:00.000+05:30,android,H48133,G616,B19516,facebook,true,
34522,2020-11-15T16:56:00.000+05:30,android,B6197,G6200,D9159,facebook,,
4619,2020-11-15T01:34:00.000+05:30,android,C2419,G6278,I4677,youtube,true,
41049,2020-11-15T19:15:00.000+05:30,android,J92561,G6329,B0379,pinterest,true,
30357,2020-11-15T15:23:00.000+05:30,android,D6528,G7197,F9014,google,true,true
37013,2020-11-15T17:56:00.000+05:30,android,I1906,G7336,I6586,youtube,true,true
14223,2020-11-15T09:13:00.000+05:30,android,I49499,G7900,E0269,facebook,true,
6907,2020-11-15T04:19:00.000+05:30,android,C9866,G8606,B05900,google,true,true
44733,2020-11-15T20:19:00.000+05:30,android,G92065,G8836,F9412,google,,true
40910,2020-11-15T19:13:00.000+05:30,android,H94969,G9075,F2236,youtube,true,true
5133,2020-11-15T01:55:00.000+05:30,android,B005957,G9686,J6832,google,,
2812,2020-11-15T00:44:00.000+05:30,android,J85515,H0269,B15253,youtube,true,true
45961,2020-11-15T20:40:00.000+05:30,android,B41857,H16,B13763,linkedin,true,true
29036,2020-11-15T14:53:00.000+05:30,android,I81000,H2126,G5132,google,true,
36849,2020-11-15T17:52:00.000+05:30,android,J28987,H2172,C2000,youtube,true,
41019,2020-11-15T19:15:00.000+05:30,android,I00119,H2624,J1371,linkedin,true,
33468,2020-11-15T16:30:00.000+05:30,android,B036585,H2751,C9707,google,true,
22234,2020-11-15T11:54:00.000+05:30,android,B022729,H2927,D2827,youtube,true,
2700,2020-11-15T00:42:00.000+05:30,android,B69637,H3726,B25578,youtube,,true
19524,2020-11-15T10:55:00.000+05:30,android,E602,H3933,C8034,linkedin,true,true
30713,2020-11-15T15:31:00.000+05:30,android,G03884,H5987,B19516,google,,
1363,2020-11-15T00:21:00.000+05:30,android,I76549,H6813,I8013,youtube,,
20339,2020-11-15T11:12:00.000+05:30,android,D04877,H726,H1406,facebook,true,
6461,2020-11-15T03:25:00.000+05:30,android,D59350,H8081,D1935,facebook,,
46469,2020-11-15T20:48:00.000+05:30,android,H58833,H8815,B03502,facebook,true,
2850,2020-11-15T00:45:00.000+05:30,android,B31179,H9308,F5425,facebook,,
8694,2020-11-15T06:40:00.000+05:30,android,J77896,H9352,B05092,youtube,,true
8506,2020-11-15T06:32:00.000+05:30,android,J77896,H9352,B13644,facebook,true,true
46069,2020-11-15T20:42:00.000+05:30,android,B016640,H9364,B25529,google,,
33874,2020-11-15T16:39:00.000+05:30,android,G32806,H9560,E9782,linkedin,,true
39377,2020-11-15T18:41:00.000+05:30,android,C73020,H9977,E25,google,true,
5368,2020-11-15T02:06:00.000+05:30,android,D91842,I1338,E4523,linkedin,,
46800,2020-11-15T20:52:00.000+05:30,android,B82385,I1684,H8121,youtube,true,
14594,2020-11-15T09:19:00.000+05:30,android,F14162,I1757,C9687,youtube,,true
22520,2020-11-15T12:00:00.000+05:30,android,E25464,I1936,G4420,youtube,true,
10832,2020-11-15T07:54:00.000+05:30,android,D77709,I547,F9379,linkedin,,
36711,2020-11-15T17:48:00.000+05:30,android,G3043,I5591,H6840,youtube,,true
44669,2020-11-15T20:17:00.000+05:30,android,J15419,I5657,E0849,youtube,true,true
33221,2020-11-15T16:25:00.000+05:30,android,B082070,I6945,B5054,google,true,true
35099,2020-11-15T17:10:00.000+05:30,android,J73014,I802,G2843,google,,true
43943,2020-11-15T20:03:00.000+05:30,android,G11692,I8030,B13763,linkedin,true,true
8285,2020-11-15T06:22:00.000+05:30,android,D31048,I8169,F6690,linkedin,,
40191,2020-11-15T18:59:00.000+05:30,android,B07397,I8262,E7511,youtube,true,
46258,2020-11-15T20:45:00.000+05:30,android,B89864,I8546,H55,facebook,,true
22542,2020-11-15T12:00:00.000+05:30,android,B4507,I9075,F5448,facebook,,true
34937,2020-11-15T17:06:00.000+05:30,android,H8641,I9537,G497,facebook,true,true
46051,2020-11-15T20:42:00.000+05:30,android,E8587,I9928,I1141,google,,true
7529,2020-11-15T05:22:00.000+05:30,android,I99532,J0280,F2218,youtube,,true
9071,2020-11-15T06:55:00.000+05:30,android,C38043,J0622,B16055,google,,true
6717,2020-11-15T03:57:00.000+05:30,android,B00352,J1308,G2775,google,true,true
38698,2020-11-15T18:26:00.000+05:30,android,G10773,J1869,C1519,facebook,true,
416,2020-11-15T00:05:00.000+05:30,android,B062188,J393,D9131,facebook,true,
5653,2020-11-15T02:23:00.000+05:30,android,B035888,J945,B12680,youtube,true,true
6247,2020-11-15T03:09:00.000+05:30,android,B035888,J945,C546,google,,true
3395,2020-11-15T00:59:00.000+05:30,android,H51571,B151,I860,youtube,true,true
31331,2020-11-15T15:43:00.000+05:30,android,E83165,B1632,B13763,google,,
2730,2020-11-15T00:43:00.000+05:30,android,F63659,B1664,E677,youtube,,true
35301,2020-11-15T17:15:00.000+05:30,android,I75849,B20,E1215,youtube,true,true
46162,2020-11-15T20:43:00.000+05:30,android,B31907,B2123,J611,linkedin,,
48115,2020-11-15T21:09:00.000+05:30,android,F51868,B2141,C9926,facebook,,true
8478,2020-11-15T06:31:00.000+05:30,android,E81300,B3062,I860,youtube,true,true
38822,2020-11-15T18:29:00.000+05:30,android,I6271,B3559,I3050,facebook,true,true
41108,2020-11-15T19:17:00.000+05:30,android,E7801,B3694,F3230,google,,
8886,2020-11-15T06:48:00.000+05:30,android,G65899,B5505,G1171,youtube,,true
6158,2020-11-15T03:01:00.000+05:30,android,F07675,B6484,B09361,google,,
8756,2020-11-15T06:42:00.000+05:30,android,D82143,B6525,I8468,youtube,true,true
39993,2020-11-15T18:55:00.000+05:30,android,H58173,B6680,H5950,youtube,,
5632,2020-11-15T02:22:00.000+05:30,android,B085161,B8066,G4821,youtube,true,true
43148,2020-11-15T19:49:00.000+05:30,android,B87957,B8509,H6404,linkedin,,
34425,2020-11-15T16:53:00.000+05:30,android,H71396,B875,I7438,youtube,,
330,2020-11-15T00:04:00.000+05:30,android,F94738,B9118,D0354,facebook,,true
2140,2020-11-15T00:32:00.000+05:30,android,G2871,B9913,H2955,google,true,
42023,2020-11-15T19:32:00.000+05:30,android,C12300,C0103,B3552,facebook,true,
41444,2020-11-15T19:22:00.000+05:30,android,G72716,C0366,F5912,google,,true
10528,2020-11-15T07:44:00.000+05:30,android,J36261,C0448,B27171,facebook,,
24235,2020-11-15T12:47:00.000+05:30,android,F04922,C0531,F2760,youtube,,true
47486,2020-11-15T21:02:00.000+05:30,android,J03753,C0648,B14326,google,true,
13078,2020-11-15T08:50:00.000+05:30,android,C00707,C065,J9955,google,true,
39618,2020-11-15T18:45:00.000+05:30,android,F22972,C1251,B06866,facebook,true,
29000,2020-11-15T14:52:00.000+05:30,android,B24704,C1671,I860,google,true,
2047,2020-11-15T00:30:00.000+05:30,android,J67920,C1983,B16647,youtube,true,
31541,2020-11-15T15:46:00.000+05:30,android,J49332,C2510,B13763,youtube,,true
24946,2020-11-15T13:06:00.000+05:30,android,C37027,C2818,G0507,google,true,true
33625,2020-11-15T16:34:00.000+05:30,android,G81375,C2936,B03502,youtube,,true
40320,2020-11-15T19:02:00.000+05:30,android,G41564,C2940,C5346,youtube,,true
10416,2020-11-15T07:40:00.000+05:30,android,E34849,C296,E155,google,,
26706,2020-11-15T13:53:00.000+05:30,android,D27988,C3209,E6627,linkedin,true,true
47850,2020-11-15T21:06:00.000+05:30,android,H73337,C3337,H6404,google,true,true
33270,2020-11-15T16:26:00.000+05:30,android,G02937,C3661,B06877,facebook,true,true
37918,2020-11-15T18:11:00.000+05:30,android,C58880,C4473,H6938,google,true,true
1630,2020-11-15T00:24:00.000+05:30,android,F20039,C463,D4687,youtube,true,true
49536,2020-11-15T21:32:00.000+05:30,android,H34769,C5562,D7336,youtube,,
49058,2020-11-15T21:23:00.000+05:30,android,I53296,C5617,J3591,facebook,true,true
30633,2020-11-15T15:29:00.000+05:30,android,B82491,C6378,E8002,youtube,,
39922,2020-11-15T18:53:00.000+05:30,android,I30170,C6430,G5275,google,true,
4609,2020-11-15T01:34:00.000+05:30,android,J37545,C644,B7307,youtube,,true
48599,2020-11-15T21:16:00.000+05:30,android,B015352,C6630,D9095,facebook,,
32541,2020-11-15T16:07:00.000+05:30,android,B020463,C6749,B17580,facebook,,true
27664,2020-11-15T14:18:00.000+05:30,android,J39774,C738,D2354,youtube,,true
12255,2020-11-15T08:31:00.000+05:30,android,J12627,C7773,B0992,facebook,true,true
